;Прайс-лист;;;;;;;;
;;;;;;;;;
;УрАА ООО;;;;;;;;
;;;;;;;;;
;В валютах цен.;;;;;;;;
;Цены указаны на 24.11.2022;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;Ценовая группа/ Номенклатура;Остаток;Номенклатура.Код;Номенклатура.Артикул;Номенклатура.Бренд;Интернет;;Основная цена продажи;
;;;;;;Цена;Ед.;Цена;Ед.
;;;;;;;;;
;АВТОМАГНАТ, БелАК;;;;;;;;
;Мотор отопителя 45.3730 Газ-3302   ст. обр;;Ф0556;45.3730;;1 105,00 руб.;шт;1 032,00 руб.;шт
;Мотор отопителя 45.3730-10 ГАЗ-3302 нов.обр. (HW404) (12В/90Вт) AM-19-032;;Ф0768;AM-19-032;АВТОМАГНАТ;837,00 руб.;шт.;782,00 руб.;шт.
;Мотор отопителя 45.3730-10 ГАЗ-3302 нов.обр.12/90 БЕЛАК БАК.00001;13,000;Ф4184;БАК.00001;БелАК;886,00 руб.;шт;828,00 руб.;шт
;Мотор отопителя 45.3730-10 ЛУЗАР для а/м ГАЗ 3302 ГАЗель (с 2003) (шарик. подшипники) (LFh 0302);3,000;Ф6530;LFh 0302;LUZAR;1 201,00 руб.;шт;1 122,00 руб.;шт
;Мотор отопителя 511.3730  (HW412) (12В/90Вт) М-2141, ГАЗ ст.обр. (под две крыльчатки) AM-19-041;;Ф0643;AM-19-041;АВТОМАГНАТ;981,00 руб.;шт.;916,00 руб.;шт.
;Мотор отопителя 68.3780 ГАЗ, ПАЗ, 12В два вала  А (HW420А) (12В/90Вт) с крыльч. AM-19-033;3,000;Ф1936;AM-19-033;АВТОМАГНАТ;1 133,00 руб.;шт.;1 058,00 руб.;шт.
;Мотор отопителя 681.3780 ГАЗ, ПАЗ, 24В /90 два вала  с  крыльчаткой БАК.11848;4,000;Ф1918;БАК.11848;БелАК;1 304,00 руб.;шт.;1 185,00 руб.;шт.
;Мотор отопителя 681.3780 С (HW420С) (24В/90Вт) ГАЗ, ПАЗ, 24В /90 с крыльчаткой AM-19-034;11,000;Ф6299;AM-19-034;АВТОМАГНАТ;1 133,00 руб.;шт.;1 058,00 руб.;шт.
;Мотор отопителя 8450022021 для а/м Лада Vesta (15-)/Renault Logan II (12-) ЛУЗАР (LFh 0978);1,000;Ф6247;LFh 0978;LUZAR;4 659,00 руб.;шт;4 354,00 руб.;шт
;Мотор отопителя A21R23.8101178 ГАЗель Next   (HW0304)  (12В/120Вт) AM-19-001;;Ф5222;AM-19-001;АВТОМАГНАТ;2 134,00 руб.;шт.;1 994,00 руб.;шт.
;Мотор отопителя ДП 60-40-3 Камаз Евро 24/40 БАК.00008;1,000;Ф0932;БАК.00008;БелАК;955,00 руб.;шт.;892,00 руб.;шт.
;Мотор отопителя ДП 60-40-3 МАРК  Камаз Евро 24/40;5,000;Ф6359;ДП 60-40-3;МАРК;845,00 руб.;шт.;789,00 руб.;шт.
;Мотор отопителя МЭ-226-В УРАЛ (24/40) БЕЛАК БАК.00005;1,000;Ф3306;БАК.00005;БелАК;1 172,00 руб.;шт.;1 095,00 руб.;шт.
;Мотор отопителя МЭ-226-В УРАЛ 24/40 АМ AM-19-038;13,000;Ф1395;AM-19-038;АВТОМАГНАТ;1 058,00 руб.;шт.;988,00 руб.;шт.
;Мотор отопителя МЭ-236 ГАЗ, УАЗ 12/25 БАК.00003;76,000;Ф6435;БАК.00003;БелАК;737,00 руб.;шт;688,00 руб.;шт
;Мотор отопителя МЭ-236.3730 ГАЗ, УАЗ  (HW409) (12В/25Вт) AM-19-037;24,000;Ф0585;AM-19-037;АВТОМАГНАТ;640,00 руб.;шт.;598,00 руб.;шт.
;Мотор отопителя МЭ-237 МАЗ, КамАЗ (МЭ-237) 24/25  БЕЛАК  БАК.00004 (196.3780);;Ф4092;БАК.00004;БелАК;737,00 руб.;шт.;688,00 руб.;шт.
;Мотор отопителя МЭ-237 МАЗ, КамАЗ 24/25 (АМ) AM-19-036;20,000;Ф0587;AM-19-036;АВТОМАГНАТ;640,00 руб.;шт.;598,00 руб.;шт.
;Мотор отопителя МЭ-250 КамАЗ 24/40 () (АМ) AM-19-035;;Ф0586;AM-19-035;АВТОМАГНАТ;764,00 руб.;шт.;714,00 руб.;шт.
;Мотор отопителя МЭ-250 КамАЗ 24/40 Автоэлектрика  (196.3780);;Ф6450;МЭ-250;Автоэлектрика;1 112,00 руб.;шт;1 039,00 руб.;шт
;Мотор отопителя МЭ-250 КамАЗ 24/40() БЕЛАК  БАК.00002 (196.3780);;Ф4142;БАК.00002;БелАК;930,00 руб.;шт.;869,00 руб.;шт.
;Мотор отопителя МЭ-250-3730.000 (ШААЗ);;Ф3891;МЭ250;ШААЗ;3 681,00 руб.;шт.;3 440,00 руб.;шт.
;Мотор отопителя МЭ-250Р-3730.000 (ШААЗ);3,000;Ф5863;МЭ250;ШААЗ;3 848,00 руб.;шт.;3 596,00 руб.;шт.
;Мотор отопителя МЭ-255 Ваз 2101-07,-1111,-2121 (12v 20W) (на подшипнике);;Ф2533;МЭ-255;;844,00 руб.;шт;788,00 руб.;шт
;Мотор отопителя МЭ-255-04 Маз Камаз   24v.20w;;Ф2532;МЭ-255-04;;1 003,00 руб.;шт;937,00 руб.;шт
;"Моторедуктор стеклоочистителя 0 390 243 201  (HW010A) (12В/40Вт) Аналог ""БОШ"" AM-19-016";3,000;Ф3018;AM-19-016;АВТОМАГНАТ;1 969,00 руб.;шт;1 840,00 руб.;шт
;Моторедуктор стеклоочистителя 13.52305100-02  МАЗ, БЕЛАЗ   (HW004В) (24В/50Вт) AM-19-013;7,000;Ф1012;AM-19-013;АВТОМАГНАТ;1 428,00 руб.;шт;1 334,00 руб.;шт
;Моторедуктор стеклоочистителя 16.3730  Камаз МАЗ (24/20Вт) МАРК;2,000;Ф6355;16.3730;МАРК;1 723,00 руб.;шт;1 610,00 руб.;шт
;Моторедуктор стеклоочистителя 16.3730 Камаз (24В\20вт) (16.3730) (HW004) АМ AM-19-011;4,000;Ф6547;AM-19-011;АВТОМАГНАТ;1 278,00 руб.;шт.;1 194,00 руб.;шт.
;Моторедуктор стеклоочистителя 16.3730 Камаз (50Вт) () (HW004) AM-19-011;3,000;Ф0588;AM-19-011;АВТОМАГНАТ;1 395,00 руб.;шт.;1 268,00 руб.;шт.
;Моторедуктор стеклоочистителя 16.3730 Камаз МАЗ  (24/20Вт) БАК.00009;7,000;Ф1504;БАК.00009;БелАК;1 345,00 руб.;шт;1 257,00 руб.;шт
;"Моторедуктор стеклоочистителя 161.3730 (12В/20В ГАЗ -3307(8); ЗИЛ-5301, 433360, 4331 AM-19-012";14,000;Ф4144;AM-19-012;АВТОМАГНАТ;1 240,00 руб.;шт.;1 158,00 руб.;шт.
;Моторедуктор стеклоочистителя 171.3730  (12В/10Вт)  ГАЗ-3302,Ваз-2108,М2141,Иж-2126 AM-19-007;;Ф0552;171.3730;АВТОМАГНАТ;1 253,00 руб.;шт;1 171,00 руб.;шт
;Моторедуктор стеклоочистителя 2110-5205015 Ваз-2110, 2123;;Ф0553;2110-5205015;Китай;1 406,00 руб.;шт;1 314,00 руб.;шт
;Моторедуктор стеклоочистителя 562.5205100-02 левый ПАЗ 12В СтАТО;10,000;Ф4412;562.5205100-02;СтАТО;2 649,00 руб.;шт;2 475,00 руб.;шт
;Моторедуктор стеклоочистителя 562.5205100-03 левый ПАЗ 24В СтАТО;9,000;Ф4413;562.5205100-03;СтАТО;2 695,00 руб.;шт;2 518,00 руб.;шт
;Моторедуктор стеклоочистителя 572.5205100-02 правый ПАЗ 12В;10,000;Ф4414;572.5205100-02;СтАТО;2 695,00 руб.;шт;2 518,00 руб.;шт
;Моторедуктор стеклоочистителя 572.5205100-03  правый ПАЗ 24В СтАТО;;Ф4415;572.5205100-03;СтАТО;2 649,00 руб.;шт;2 475,00 руб.;шт
;Моторедуктор стеклоочистителя 842.3730 12V 20Вт ВАЗ-2110,-2123 БАК.00842;2,000;Ф2974;БАК.00842;БелАК;1 891,00 руб.;шт.;1 767,00 руб.;шт.
;Моторедуктор стеклоочистителя МЭ-241 (12В/6Вт) ВАЗ-2101-07,2121,213,Ока;15,000;Ф0956;МЭ-241;ПРАМО;1 109,00 руб.;шт;1 036,00 руб.;шт
;Набор головок к-т 11 шт.  (27- 60) АВТОМАГНАТ АМ-06-21;5,000;Ф7135;АМ-06-21;АВТОМАГНАТ;3 733,00 руб.;шт.;3 488,00 руб.;шт.
;Набор головок к-т 11 шт.  БелАК (27- 60) БАК.00105;1,000;Ф4968;БАК.00105;БелАК;4 262,00 руб.;шт.;3 983,00 руб.;шт.
;Набор головок к-т 4 шт. 32,36,38,41 АВТОМАГНАТ АМ-06-19;6,000;Ф7136;АМ-06-19;АВТОМАГНАТ;1 044,00 руб.;шт.;975,00 руб.;шт.
;Набор головок к-т 4 шт. БелАК (32,36,38,41) БАК.00104;2,000;Ф4274;БАК.00104;БелАК;999,00 руб.;шт.;933,00 руб.;шт.
;Набор головок к-т 8 шт.   АМ-06-20 Автомагнат;5,000;Ф7137;АМ-06-20;АВТОМАГНАТ;1 836,00 руб.;шт.;1 715,00 руб.;шт.
;Набор головок к-т 8 шт. БАК.00108 БелАК (27,30,32,33,34,36,38,41) БАК.00108;1,000;Ф2000;БАК.00108;БелАК;2 098,00 руб.;шт.;1 960,00 руб.;шт.
;Насос для замены масла ПЛУТОН 60 ВТ / 12В / 250л/ч.(4 л/мин). БАК.00132;2,000;Ф5518;БAK.00132;БелАК;2 341,00 руб.;шт.;2 187,00 руб.;шт.
;Насос отопителя дополнительный 12В, диам.18мм (32.3780-01) БАК.00012 (БелАК);18,000;Ф1080;БАК.00012;БелАК;1 003,00 руб.;шт;937,00 руб.;шт
;Насос отопителя дополнительный 12В,диам.16мм, (32.3780) БАК.00011;20,000;Ф0938;БАК.00011;БелАК;1 003,00 руб.;шт.;937,00 руб.;шт.
;Насос отопителя дополнительный 24В, диам.16мм (321.3780-01) БАК.32116;33,000;Ф1081;БАК.32116;БелАК;1 003,00 руб.;шт;937,00 руб.;шт
;Насос отопителя дополнительный 24В, диам.18мм (321.3780) БАК.00010;22,000;Ф1082;БАК.00010;БелАК;1 003,00 руб.;шт.;937,00 руб.;шт.
;Насос перекач. бочковой ручной роторный  ГЕФЕСТ металлич. 25 л/мин. БелАК БАК.00110;10,000;Ф3178;БАК.00110;БелАК;1 877,00 руб.;шт.;1 754,00 руб.;шт.
;Насос перекач. бочковой ручной роторный  металлич.;;Ф5357;;;;;;
;Насос перекачки бочковой ручной роторный ТИТАН алюмин. 25л/м БелАК  БАК.00100;16,000;Ф2003;БАК.00100;БелАК;2 170,00 руб.;шт.;2 028,00 руб.;шт.
;Насос перекачки бочковой ручной рычажный  270мл/ход  ПЕГАС (БелАК) БАК.00111;6,000;Ф3771;БАК.00111;БелАК;1 716,00 руб.;шт.;1 603,00 руб.;шт.
;Насос перекачки бочковой электрический 220V  ОЛИМП  БелАК БAK.00101;3,000;Ф2004;БAK.00101;БелАК;8 138,00 руб.;шт.;7 605,00 руб.;шт.
;Насос перекачки топлива  большой  24В (электр.) 50Л/мин БАК.11024;5,000;Ф2002;БАК.11024;БелАК;4 299,00 руб.;шт.;4 017,00 руб.;шт.
;Насос перекачки топлива  большой  АНТЕЙ 24В  80/мин БАК.11048;4,000;Ф2960;БАК.11048;БелАК;5 827,00 руб.;шт.;5 445,00 руб.;шт.
;"Насос перекачки топлива  большой ""Стандарт"" 12В (электр.) 50Л/мин БAK.11012 (БЕЛАК)";5,000;Ф6224;БАК.11012;БелАК;4 374,00 руб.;шт.;4 087,00 руб.;шт.
;Насос перекачки топлива  большой 12В, 80 л/мин.) БАК.11028 БЕЛАК;7,000;Ф2780;БАК.11028;БелАК;5 926,00 руб.;шт.;5 538,00 руб.;шт.
;Насос перекачки топлива  Станция со счетчиком  12В 80Л/мин  БАК.12082 Антей Комплекс;6,000;Ф3179;БАК.12082;БелАК;16 474,00 руб.;шт.;16 474,00 руб.;шт.
;Насос перекачки топлива  Станция со счетчиком  24В 80Л/мин БАК.12084 Антей Комплекс;1,000;Ф3180;БАК.12084;БелАК;17 628,00 руб.;шт.;16 474,00 руб.;шт.
;"Насос перекачки топлива ""АРЕС"" 220В  60Л/мин БАК.11060";3,000;Ф2959;БАК.11060;БелАК;8 267,00 руб.;шт.;7 726,00 руб.;шт.
;"Насос перекачки топлива 12V 50 л/мин ""Гелиос"" БАК.11032";3,000;Ф6816;БАК.11032;БелАК;5 113,00 руб.;шт.;4 778,00 руб.;шт.
;Насос перекачки топлива 12V D38 патр.16 (для солярки) БелАК2 м. 540 БAK.17538;15,000;Ф2757;БAK.17538;БелАК;561,00 руб.;шт;561,00 руб.;шт
;Насос перекачки топлива 12V D50 патр.18, 32л/мин.(для солярки) БелАК 2м.БАК.00075;26,000;Ф1607;БАК.00075;БелАК;736,00 руб.;шт.;736,00 руб.;шт.
;Насос перекачки топлива 12В D50 патр.18, 32л/мин.(для солярки) БелАК 2м. не съемный фильтр БАК.17550;;Ф5869;БАК.17550;БелАК;709,00 руб.;шт.;662,00 руб.;шт.
;"Насос перекачки топлива 24V 50 л/мин ""Гелиос"" БАК.11034";2,000;Ф6817;БАК.11034;БелАК;5 113,00 руб.;шт.;4 778,00 руб.;шт.
;Насос перекачки топлива 24V D38 патр.16 (для солярки) БелАК 450высота  2м. БAK.17438;28,000;Ф2758;БAK.17438;БелАК;693,00 руб.;шт;647,00 руб.;шт
;Насос перекачки топлива 24V D50 патр.18 32 л/мин.(для солярки) БелАК, высота 2 м. БАК.00074;;Ф1608;БАК.00074;БелАК;736,00 руб.;шт.;736,00 руб.;шт.
;Насос перекачки топлива 24В D50 (для солярки) SILVER АВТОМАГНАТ сетчатый фильр;2,000;Ф3355;;АВТОМАГНАТ;624,00 руб.;шт.;583,00 руб.;шт.
;"Насос перекачки топлива и воды ""Нептун""   большой  12В(электр.) 50Л/мин  БАК.11212";4,000;Ф3187;БАК.11212;БелАК;5 753,00 руб.;шт.;5 753,00 руб.;шт.
;"Насос перекачки топлива и воды ""Нептун"" большой  24В (электр.) 50Л/мин  БАК.11224";2,000;Ф3188;БАК.11224;БелАК;5 753,00 руб.;шт.;5 753,00 руб.;шт.
;"Насос перекачки топлива и масел 220V 40 л/мин ГЕРМЕС БелАвтоКомплект	 БАК.11401";1,000;Ф4685;БАК.11401;БелАК;10 418,00 руб.;шт.;9 736,00 руб.;шт.
;Насос перекачки топлива и мочевины Ad BlueОРИОН, 220V БЕЛАК БAK.00122;1,000;Ф5519;БAK.00122;БелАК;22 894,00 руб.;шт.;22 445,00 руб.;шт.
;Насос перекачки топлива МЕРКУРИЙ  24В /60 л/мин. БелАК (БАК.11062);;Ф5523;БAK.11062;БелАК;10 195,00 руб.;шт.;9 709,00 руб.;шт.
;Насос перекачки топлива МЕРКУРИЙ 12В /60 л/мин. БелАК (БАК.11061);;Ф5522;БAK.11061;БелАК;10 195,00 руб.;шт.;9 709,00 руб.;шт.
;"Насос перекачки топлива Станция ""АРЕС КОМПЛЕКС"" 220В 60Л/мин БАК.12060";;Ф6379;БАК.12060;БелАК;17 818,00 руб.;шт.;16 652,00 руб.;шт.
;"Насос перекачки топлива""Стандарт-М"" 12В 50 л/мин (фильтр 3 хомута болты шланг пистистолет) БАК.11014";2,000;Ф5362;БАК.11014;БелАК;8 156,00 руб.;шт.;7 622,00 руб.;шт.
;"Насос перекачки топлива""Стандарт-М"" 24В 50 л/мин (фильтр 3 хомута болты шланг пистолет) БАК.11015";2,000;Ф5359;БАК.11015;БелАК;7 587,00 руб.;шт.;7 090,00 руб.;шт.
;"Омыватель Насос 2108.5208009-25 12В. ВАЗ 2101-2109, 2121, ГАЗ 3110, 3302, 2705; ПАЗ 3205; УАЗ 3160-";;Ф5811;2108.5208009-25;ПРАМО;259,00 руб.;шт.;242,00 руб.;шт.
;Переключатель подрулевой  3302.3709-200 АГаз-3302 стеклоочистителя;;Ф1683;3302.3709-200;АВТОМАГНАТ;418,00 руб.;шт.;390,00 руб.;шт.
;Переключатель подрулевой 3302.3709-100 А Газ-3302 света и поворотов;;Ф1682;3302.3709-100 А;АВТОМАГНАТ;349,00 руб.;шт.;326,00 руб.;шт.
;Переключатель подрулевой ВАЗ-2123, 1118 середина;;Ф1681;2123-3709320;Китай;143,00 руб.;шт.;133,00 руб.;шт.
;Пистолет топливораздаточный 1'' 120 л/мин с автоматическим отсекателем БАК.12014 (БелАК);5,000;Ф4657;БАК.12014;БелАК;3 985,00 руб.;шт.;3 724,00 руб.;шт.
;Пистолет топливораздаточный 1'' 60-120 л/мин с счетчиком и ручным отсекателем БЕЛАК БАК.12015;1,000;Ф4426;БАК.12015;БелАК;3 901,00 руб.;шт.;3 645,00 руб.;шт.
;Пистолет топливораздаточный 3/4 60 л/мин. с автомат. отсекателем БAK.12013 (БЕЛАК);4,000;Ф6989;БAK.12013;БелАК;2 138,00 руб.;шт.;1 998,00 руб.;шт.
;Пистолет топливораздаточный 3/4 80 л/мин. с автомат. отсекателем БAK.12011 (БЕЛАК);2,000;Ф6223;БAK.12011;БелАК;6 312,00 руб.;шт.;5 899,00 руб.;шт.
;Пистолет топливораздаточный с ручным отсекателем БЕЛАК БAK.12002;2,000;Ф3182;БАК.12002;БелАК;1 219,00 руб.;шт.;1 139,00 руб.;шт.
;"Пистолет топливораздаточный с цифровым счетчиком 1"", 0- 120 л / мин. БАК.12006 ""БелАК""";1,000;Ф5531;БАК.12006;БелАК;3 983,00 руб.;шт.;3 793,00 руб.;шт.
;Поводок стеклоочистителя ( рычаг) 60.5205 ГАЗ3202 БАК.05205;20,000;Ф2964;БАК.05205;БелАК;256,00 руб.;шт.;239,00 руб.;шт.
;Привод со щёткой полный 4320.5215005;;Ф4776;;;;;;
;Рем.комплект ТННД/гр/;10,000;00942;;;107,00 руб.;шт.;100,00 руб.;шт.
;Станция перекачки топлива АНТЕЙ КОМПЛЕКС 24В, 80л/мин. БAK.12084 (БелАК);;Ф6380;БAK.12084;БелАК;21 900,00 руб.;шт.;20 467,00 руб.;шт.
;Станция перекачки топлива АРЕС 500 Вт / 220В /60л/мин. Без шлангов и пистолета БелАК (БАК.12102);;Ф5528;БAK.12102;БелАК;16 562,00 руб.;шт.;15 773,00 руб.;шт.
;Счётчик для дизельного топлива  БЕЛАК  БАК.12003;15,000;Ф3181;БАК.12003;;3 261,00 руб.;шт.;3 047,00 руб.;шт.
;Счётчик для ДТ/масла электр. расход 50 л/мин. БелАК БАК.12024;3,000;Ф7088;БАК.12024;БелАК;4 264,00 руб.;шт.;3 985,00 руб.;шт.
;Счётчик для жидкостей (Ad Blue) электр. до 120 л/мин. БелАК БАК.12023;2,000;Ф7067;БАК.12023;БелАК;4 299,00 руб.;шт.;4 017,00 руб.;шт.
;"Счётчик учёта объёма перекачиваемых жидкостей ""БелАК"" БАК.12016";;Ф6592;БAK.12016;БелАК;17 894,00 руб.;шт.;16 723,00 руб.;шт.
;Фильтр для мини ТРК АТЛАНТ БелАК БАК.12040;3,000;Ф7086;БАК.12040;БелАК;3 567,00 руб.;шт.;3 333,00 руб.;шт.
;Фильтр тонкой очистки топлива 406 Autotec под хомут аналог BOSCH АТ09-20-8071 /Кат.№0450 905 030/;23,000;Ф0058;;;95,00 руб.;шт.;88,00 руб.;шт.
;Фильтр тонкой очистки топлива 406 Autotec под штуцер /аналог BOSCH/ АТ09-20-8072 /Кат.№0450 605 200/;3,000;Ф0059;;;95,00 руб.;шт;88,00 руб.;шт
;Э/вентилятор отоп. Лада Largus (12-)/Renault Logan (08-) с кондиц. ЛУЗАР (LFh 0987);;Ф6248;LFh 0987;LUZAR;3 215,00 руб.;шт;3 004,00 руб.;шт
;Автоприбор (датчики);;;;;;;;
;4412.3843 Датчик (АП);;Ф6704;4412.3843;;3 264,00 руб.;шт.;3 050,00 руб.;шт.
;Выключатель стоп-сигнала ЯМЗ 2812.3829010;;Ф4018;2802.3829;Автоприбор;236,00 руб.;шт.;220,00 руб.;шт.
;Датчик 23.3828  (КЗАП);;УТ621;23.3828;Автоприбор;364,00 руб.;шт.;340,00 руб.;шт.
;Датчик аварийного давления воздуха  2702.3829010  (типа ММ124Д) Камаз г.Владимир;;Ф2080;2702.3829010;Автоприбор;246,00 руб.;шт.;229,00 руб.;шт.
;Датчик включ.вентилятора ТМ108-661-3710М22*1,5 (87*-92*) ВАЗ,ГАЗ,ИЖ Autotec АТ03-63-6201;;Ф0051;ТМ108-661-3710;Автоприбор;157,00 руб.;шт;146,00 руб.;шт
;Датчик давления масла  11.3829010  (20-атм.) МАЗ Белаз г.Владимир;2,000;Ф2085;11.3829010;Автоприбор;717,00 руб.;шт.;670,00 руб.;шт.
